id;year;month;municipality_code_ibge;municipality_name;dengue_cases;chikungunya_cases;zika_cases;total_cases;estimated_population;rainfall_mm;average_humidity;average_temperature
3104;2000.0;9.0;3127701;Governador Valadares;0;0;0;0;125248.0;31.5;70.1;23.0
3105;2000.0;9.0;3129806;Ibirité;0;0;0;0;67182.0;;;
3106;2000.0;9.0;3132107;Itacarambi;0;0;0;0;7117.0;;;
3107;2000.0;9.0;3132503;Itamarandiba;0;0;0;0;15398.0;34.0;74.7;18.6
3108;2000.0;9.0;3134202;Ituiutaba;0;0;0;0;48640.0;78.0;62.2;23.8
3109;2000.0;9.0;3135100;Janaúba;0;0;0;0;29719.0;11.1;;
3110;2000.0;9.0;3135209;Januária;0;0;0;0;29351.0;3.8;58.1;25.1
3111;2000.0;9.0;3136207;João Monlevade;0;0;0;0;33244.0;44.2;75.9;18.7
3112;2000.0;9.0;3136306;João Pinheiro;0;0;0;0;21891.0;73.9;;
3113;2000.0;9.0;3136702;Juiz de Fora;0;0;0;0;267747.0;152.7;;
3114;2000.0;9.0;3136801;Juramento;0;0;0;0;2272.0;27.0;73.7;22.7
3115;2000.0;9.0;3137809;Lambari;0;0;0;0;10600.0;91.2;88.8;18.1
3116;2000.0;9.0;3138203;Lavras;0;0;0;0;47213.0;109.9;71.3;19.3
3117;2000.0;9.0;3139003;Machado;0;0;0;0;16551.0;141.0;76.3;19.1
3118;2000.0;9.0;3139904;Maria da Fé;0;0;0;0;5753.0;107.5;78.4;16.4
3119;2000.0;9.0;3140704;Mateus Leme;0;0;0;0;20870.0;;;
3120;2000.0;9.0;3142908;Monte Azul;0;0;0;0;11127.0;21.6;52.4;24.7
3121;2000.0;9.0;3143302;Montes Claros;0;0;0;0;180227.0;34.0;55.3;23.0
3122;2000.0;9.0;3143906;Muriaé;0;0;0;0;50591.0;96.6;76.6;21.7
3123;2000.0;9.0;3145604;Oliveira;0;0;0;0;18389.0;;;
3124;2000.0;9.0;3147006;Paracatu;0;0;0;0;39829.0;74.7;65.1;23.7
3125;2000.0;9.0;3147600;Passa Quatro;0;0;0;0;7166.0;109.0;75.9;18.2
3126;2000.0;9.0;3148004;Patos de Minas;0;0;0;0;77170.0;80.8;67.1;21.2
3127;2000.0;9.0;3148707;Pedra Azul;0;0;0;0;9188.0;40.7;72.4;21.1
3128;2000.0;9.0;3151206;Pirapora;0;0;0;0;23417.0;37.8;58.8;24.6
3129;2000.0;9.0;3152006;Pompéu;0;0;0;0;15212.0;54.7;;
3130;2000.0;9.0;3152204;Porteirinha;0;0;0;0;17827.0;;;
3131;2000.0;9.0;3157005;Salinas;0;0;0;0;20043.0;16.5;61.9;23.5
3132;2000.0;9.0;3162500;São João del Rei;0;0;0;0;45678.0;92.9;72.5;18.7
3133;2000.0;9.0;3163706;São Lourenço;0;0;0;0;22452.0;76.4;73.5;18.4
3134;2000.0;9.0;3166709;Serra dos Aimorés;0;0;0;0;3436.0;88.4;80.6;21.8
3135;2000.0;9.0;3167202;Sete Lagoas;0;0;0;0;97409.0;60.2;62.4;20.6
3136;2000.0;9.0;3168606;Teófilo Otoni;0;0;0;0;60684.0;42.8;78.0;22.0
3137;2000.0;9.0;3170107;Uberaba;0;0;0;0;152552.0;112.6;67.2;22.0
3138;2000.0;9.0;3170206;Uberlândia;0;0;0;0;336870.0;174.7;;
3139;2000.0;9.0;3170404;Unaí;0;0;0;0;39753.0;30.7;54.2;25.2
3140;2000.0;9.0;3171303;Viçosa;0;0;0;0;40375.0;82.4;;
3141;2000.0;9.0;3200300;Alfredo Chaves;0;0;0;0;7673.0;113.6;;
3142;2000.0;9.0;3201001;Boa Esperança;0;0;0;0;6011.0;71.7;75.6;22.4
3143;2000.0;9.0;3202108;Ecoporanga;0;0;0;0;11936.0;67.0;;
3144;2000.0;9.0;3202900;Itarana;0;0;0;0;4603.0;29.3;;
3145;2000.0;9.0;3203205;Linhares;0;0;0;0;74739.0;94.8;85.2;22.1
3146;2000.0;9.0;3203700;Muniz Freire;0;0;0;0;9253.0;77.6;;
3147;2000.0;9.0;3204609;Santa Teresa;0;0;0;0;11844.0;108.8;85.2;18.4
3148;2000.0;9.0;3204906;São Mateus;0;0;0;0;62132.0;305.9;83.4;22.5
3149;2000.0;9.0;3205309;Vitória;0;0;0;0;148278.0;116.0;80.5;22.4
3150;2000.0;9.0;3300100;Angra dos Reis;0;0;0;0;93974.0;168.1;;
3151;2000.0;9.0;3301207;Carmo;0;0;0;0;8059.0;82.6;;
3152;2000.0;9.0;3301504;Cordeiro;0;0;0;0;9635.0;77.9;78.6;19.5
3153;2000.0;9.0;3301876;Iguaba Grande;0;0;0;0;21396.0;92.5;79.0;21.9
3154;2000.0;9.0;3302205;Itaperuna;0;0;0;0;49275.0;46.5;73.6;22.5
3155;2000.0;9.0;3302700;Maricá;0;0;0;0;106494.0;135.0;83.5;
3156;2000.0;9.0;3303401;Nova Friburgo;0;0;0;0;97199.0;95.4;;
3157;2000.0;9.0;3304003;Piraí;0;0;0;0;13143.0;97.4;;
3158;2000.0;9.0;3304201;Resende;0;0;0;0;59324.0;81.1;75.2;20.2
3159;2000.0;9.0;3304300;Rio Bonito;0;0;0;0;25870.0;150.2;78.5;21.8
3160;2000.0;9.0;3304557;Rio de Janeiro;0;0;0;0;2920214.0;;;
3161;2000.0;9.0;3304607;Santa Maria Madalena;0;0;0;0;5510.0;91.2;;
3162;2000.0;9.0;3304706;Santo Antônio de Pádua;0;0;0;0;20120.0;92.0;74.4;22.4
3163;2000.0;9.0;3304805;São Fidélis;0;0;0;0;19372.0;49.4;;
3164;2000.0;9.0;3304904;São Gonçalo;0;0;0;0;413779.0;;;
3165;2000.0;9.0;3305802;Teresópolis;0;0;0;0;88293.0;113.6;;
3166;2000.0;9.0;3504503;Avaré;0;0;0;0;40335.0;126.8;74.5;18.5
3167;2000.0;9.0;3509700;Campos do Jordão;0;0;0;0;27197.0;64.6;;
3168;2000.0;9.0;3511102;Catanduva;0;0;0;0;52522.0;99.5;68.9;22.7
3169;2000.0;9.0;3516200;Franca;0;0;0;0;151152.0;122.9;70.1;20.2
3170;2000.0;9.0;3518800;Guarulhos;0;0;0;0;515164.0;93.1;71.0;18.6
3171;2000.0;9.0;3520301;Iguape;0;0;0;0;18069.0;202.5;88.5;18.3
3172;2000.0;9.0;3523909;Itu;0;0;0;0;73902.0;98.5;;
3173;2000.0;9.0;3527108;Lins;0;0;0;0;33359.0;180.8;;
3174;2000.0;9.0;3541406;Presidente Prudente;0;0;0;0;104515.0;131.6;66.0;22.4
3175;2000.0;9.0;3546603;Santa Fé do Sul;0;0;0;0;16374.0;114.7;;
3176;2000.0;9.0;3548906;São Carlos;0;0;0;0;122473.0;150.6;74.1;18.7
3177;2000.0;9.0;3549607;São José do Barreiro;0;0;0;0;2207.0;;;
3178;2000.0;9.0;3550902;São Simão;0;0;0;0;6420.0;94.2;69.5;22.1
3179;2000.0;9.0;3551009;São Vicente;0;0;0;0;146756.0;54.8;72.2;22.7
3180;2000.0;9.0;3552205;Sorocaba;0;0;0;0;307419.0;113.1;72.4;19.8
3181;2000.0;9.0;3554102;Taubaté;0;0;0;0;133141.0;89.6;77.4;19.4
3182;2000.0;9.0;3555406;Ubatuba;0;0;0;0;79563.0;169.6;88.5;19.8
3183;2000.0;9.0;3557105;Votuporanga;0;0;0;0;44051.0;250.5;64.4;23.6
3184;2000.0;9.0;4103008;Boa Esperança;0;0;0;0;1985.0;71.7;75.6;22.4
3185;2000.0;9.0;4104204;Campo Largo;0;0;0;0;58179.0;;;
3186;2000.0;9.0;4104303;Campo Mourão;0;0;0;0;43415.0;252.6;73.1;19.0
3187;2000.0;9.0;4104907;Castro;0;0;0;0;30585.0;176.0;86.7;15.1
3188;2000.0;9.0;4105805;Colombo;0;0;0;0;92405.0;;;
3189;2000.0;9.0;4106407;Cornélio Procópio;0;0;0;0;21294.0;;;
3190;2000.0;9.0;4106704;Cruzeiro do Sul;0;0;0;0;2105.0;185.5;85.5;26.2
3191;2000.0;9.0;4106902;Curitiba;0;0;0;0;789846.0;249.1;88.7;14.8
3192;2000.0;9.0;4110052;Iguatu;0;0;0;0;1000.0;56.2;58.0;27.5
3193;2000.0;9.0;4110706;Irati;0;0;0;0;24578.0;335.0;82.7;15.0
3194;2000.0;9.0;4111407;Ivaí;0;0;0;0;5581.0;292.2;;
3195;2000.0;9.0;4113502;Loanda;0;0;0;0;9824.0;;;
3196;2000.0;9.0;4113700;Londrina;0;0;0;0;247287.0;171.0;74.7;
3197;2000.0;9.0;4115200;Maringá;0;0;0;0;180117.0;189.9;68.8;20.9
3198;2000.0;9.0;4117602;Palmas;0;0;0;0;17370.0;46.3;56.7;28.0
3199;2000.0;9.0;4118204;Paranaguá;0;0;0;0;59236.0;165.5;87.1;17.5
3200;2000.0;9.0;4122503;Roncador;0;0;0;0;5059.0;138.6;63.7;20.6
3201;2000.0;9.0;4202537;Bom Jesus;0;0;0;0;1099.0;222.1;79.3;12.3
3202;2000.0;9.0;4203600;Campos Novos;0;0;0;0;15848.0;327.5;80.1;14.0
3203;2000.0;9.0;4204202;Chapecó;0;0;0;0;101916.0;391.5;73.0;16.9
3204;2000.0;9.0;4205407;Florianópolis;0;0;0;0;285000.0;;;
3205;2000.0;9.0;4207502;Indaial;0;0;0;0;29447.0;193.3;88.8;17.7
3206;2000.0;9.0;4207858;Irati;0;0;0;0;885.0;335.0;82.7;15.0
3207;2000.0;9.0;4209003;Joaçaba;0;0;0;0;13581.0;291.3;;
3208;2000.0;9.0;4209300;Lages;0;0;0;0;71163.0;266.4;82.7;13.4
3209;2000.0;9.0;4213302;Ponte Alta;0;0;0;0;2154.0;39.6;73.7;21.7
3210;2000.0;9.0;4216008;São Carlos;0;0;0;0;4576.0;150.6;74.1;18.7
3211;2000.0;9.0;4216503;São Joaquim;0;0;0;0;12097.0;232.2;86.9;10.7
3212;2000.0;9.0;4219002;Urussanga;0;0;0;0;9080.0;;;
3213;2000.0;9.0;4300802;Antônio Prado;0;0;0;0;6179.0;;;
3214;2000.0;9.0;4301602;Bagé;0;0;0;0;53716.0;145.7;59.1;14.6
3215;2000.0;9.0;4302105;Bento Gonçalves;0;0;0;0;55648.0;211.0;72.1;14.8
3216;2000.0;9.0;4302303;Bom Jesus;0;0;0;0;5436.0;222.1;79.3;12.3
3217;2000.0;9.0;4303509;Camaquã;0;0;0;0;28366.0;352.5;82.1;14.6
3218;2000.0;9.0;4303608;Cambará do Sul;0;0;0;0;3343.0;235.9;80.4;12.2
3219;2000.0;9.0;4303905;Campo Bom;0;0;0;0;27222.0;224.7;78.8;16.7
3220;2000.0;9.0;4305108;Caxias do Sul;0;0;0;0;220438.0;204.4;77.1;14.1
3221;2000.0;9.0;4305587;Colinas;0;0;0;0;1137.0;108.7;70.3;26.7
3222;2000.0;9.0;4306106;Cruz Alta;0;0;0;0;27132.0;132.0;75.1;15.8
3223;2000.0;9.0;4306205;Cruzeiro do Sul;0;0;0;0;5723.0;185.5;85.5;26.2
3224;2000.0;9.0;4306908;Encruzilhada do Sul;0;0;0;0;12905.0;304.8;75.7;14.3
3225;2000.0;9.0;4310009;Ibirubá;0;0;0;0;9228.0;170.1;76.9;15.5
3226;2000.0;9.0;4310504;Iraí;0;0;0;0;3527.0;308.7;74.5;18.2
3227;2000.0;9.0;4311304;Lagoa Vermelha;0;0;0;0;12860.0;225.8;77.6;14.2
3228;2000.0;9.0;4314100;Passo Fundo;0;0;0;0;95786.0;169.0;72.6;15.0
3229;2000.0;9.0;4314407;Pelotas;0;0;0;0;166058.0;171.0;84.0;14.0
3230;2000.0;9.0;4314902;Porto Alegre;0;0;0;0;687679.0;240.2;75.2;16.6
3231;2000.0;9.0;4315008;Porto Lucena;0;0;0;0;2396.0;;;
3232;2000.0;9.0;4315602;Rio Grande;0;0;0;0;102932.0;145.5;85.3;14.1
3233;2000.0;9.0;4316907;Santa Maria;0;0;0;0;132595.0;242.4;77.6;16.2
3234;2000.0;9.0;4317301;Santa Vitória do Palmar;0;0;0;0;20837.0;157.7;84.4;12.7
3235;2000.0;9.0;4318903;São Luiz Gonzaga;0;0;0;0;15676.0;129.7;70.7;17.8
3236;2000.0;9.0;4321451;Teutônia;0;0;0;0;14303.0;225.5;76.5;16.7
3237;2000.0;9.0;4321501;Torres;0;0;0;0;32149.0;190.8;86.8;15.7
3238;2000.0;9.0;4321907;Três Passos;0;0;0;0;11224.0;;;
3239;2000.0;9.0;4322004;Triunfo;0;0;0;0;13318.0;166.85;81.4;18.5
3240;2000.0;9.0;4322400;Uruguaiana;0;0;0;0;47276.0;92.8;74.5;15.5
3241;2000.0;9.0;5000203;Água Clara;0;0;0;0;7335.0;;;
3242;2000.0;9.0;5001102;Aquidauana;0;0;0;0;21169.0;;;
3243;2000.0;9.0;5002100;Bela Vista;0;0;0;0;9239.0;;;
3244;2000.0;9.0;5002704;Campo Grande;0;0;0;0;392791.0;131.9;71.5;22.1
3245;2000.0;9.0;5002803;Caracol;0;0;0;0;2478.0;0.9;52.3;26.6
3246;2000.0;9.0;5003207;Corumbá;0;0;0;0;38050.0;76.5;71.1;23.9
3247;2000.0;9.0;5003702;Dourados;0;0;0;0;103076.0;286.9;;
3248;2000.0;9.0;5004700;Ivinhema;0;0;0;0;12215.0;195.4;74.4;21.2
3249;2000.0;9.0;5006309;Paranaíba;0;0;0;0;20136.0;120.8;69.2;23.4
3250;2000.0;9.0;5006606;Ponta Porã;0;0;0;0;37658.0;262.2;76.2;19.1
3251;2000.0;9.0;5008305;Três Lagoas;0;0;0;0;59627.0;194.6;70.3;23.6
3252;2000.0;9.0;5102504;Cáceres;0;0;0;0;39844.0;36.2;67.5;25.4
3253;2000.0;9.0;5102702;Canarana;0;0;0;0;10048.0;94.0;74.4;25.9
3254;2000.0;9.0;5103379;Cotriguaçu;0;0;0;0;5281.0;;82.6;25.9
3255;2000.0;9.0;5103403;Cuiabá;0;0;0;0;279657.0;43.3;73.2;26.7
3256;2000.0;9.0;5103502;Diamantino;0;0;0;0;9548.0;81.3;69.7;26.0
3257;2000.0;9.0;5105606;Matupá;0;0;0;0;8017.0;92.0;78.8;24.9
3258;2000.0;9.0;5107008;Poxoréu;0;0;0;0;11361.0;71.2;71.1;24.6
3259;2000.0;9.0;5107206;Rio Branco;0;0;0;0;2227.0;140.1;83.7;25.2
3260;2000.0;9.0;5107305;São José do Rio Claro;0;0;0;0;6377.0;87.6;89.4;25.1
3261;2000.0;9.0;5107602;Rondonópolis;0;0;0;0;105400.0;9.7;69.0;25.0
3262;2000.0;9.0;5201702;Aragarças;0;0;0;0;8080.0;61.4;64.1;26.7
3263;2000.0;9.0;5205109;Catalão;0;0;0;0;49953.0;119.8;63.9;22.8
3264;2000.0;9.0;5208004;Formosa;0;0;0;0;50308.0;72.1;55.8;22.8
3265;2000.0;9.0;5208103;Formoso;0;0;0;0;2410.0;;;
3266;2000.0;9.0;5208608;Goianésia;0;0;0;0;30189.0;35.5;58.0;25.2
3267;2000.0;9.0;5208707;Goiânia;0;0;0;0;655531.0;106.0;61.0;24.6
3268;2000.0;9.0;5208905;Goiás;0;0;0;0;14220.0;99.9;61.4;25.4
3269;2000.0;9.0;5210109;Ipameri;0;0;0;0;12563.0;107.9;68.1;23.0
3270;2000.0;9.0;5211503;Itumbiara;0;0;0;0;47434.0;90.2;64.3;
3271;2000.0;9.0;5211909;Jataí;0;0;0;0;45373.0;64.7;67.5;22.8
3272;2000.0;9.0;5212501;Luziânia;0;0;0;0;92912.0;;;
3273;2000.0;9.0;5217302;Pirenópolis;0;0;0;0;15028.0;110.1;65.6;23.6
3274;2000.0;9.0;5218003;Porangatu;0;0;0;0;19420.0;;;
3275;2000.0;9.0;5218300;Posse;0;0;0;0;14962.0;3.6;48.4;25.0
3276;2000.0;9.0;5218805;Rio Verde;0;0;0;0;90664.0;119.3;67.5;22.8
3277;2000.0;9.0;5220405;São Simão;0;0;0;0;8262.0;94.2;69.5;22.1
3278;2000.0;9.0;5300108;Brasília;0;0;0;0;1172689.0;105.3;60.5;21.3
3279;2000.0;10.0;1100205;Porto Velho;0;0;0;0;203556.0;215.2;77.8;26.6
3280;2000.0;10.0;1100452;Buritis;0;0;0;0;13246.0;115.1;49.7;27.5
3281;2000.0;10.0;1200203;Cruzeiro do Sul;0;0;0;0;31869.0;166.7;88.8;26.5
3282;2000.0;10.0;1200401;Rio Branco;0;0;0;0;148826.0;168.9;88.7;25.5
3283;2000.0;10.0;1200609;Tarauacá;0;0;0;0;13618.0;269.1;87.1;25.6
3284;2000.0;10.0;1300409;Barcelos;0;0;0;0;5446.0;149.8;89.5;26.4
3285;2000.0;10.0;1300607;Benjamin Constant;0;0;0;0;9094.0;204.2;86.4;26.3
3286;2000.0;10.0;1301209;Coari;0;0;0;0;21305.0;79.5;80.0;27.2
3287;2000.0;10.0;1301308;Codajás;0;0;0;0;6655.0;180.3;79.4;26.9
3288;2000.0;10.0;1301407;Eirunepé;0;0;0;0;9680.0;418.8;87.7;25.9
3289;2000.0;10.0;1301605;Fonte Boa;0;0;0;0;6053.0;91.6;87.1;26.6
3290;2000.0;10.0;1301902;Itacoatiara;0;0;0;0;35124.0;65.0;84.6;27.6
3291;2000.0;10.0;1302405;Lábrea;0;0;0;0;13474.0;319.2;83.8;26.5
3292;2000.0;10.0;1302603;Manaus;0;0;0;0;738012.0;47.2;86.1;27.3
3293;2000.0;10.0;1302702;Manicoré;0;0;0;0;14248.0;170.8;86.4;26.4
3294;2000.0;10.0;1303403;Parintins;0;0;0;0;29973.0;95.0;72.9;29.0
3295;2000.0;10.0;1304203;Tefé;0;0;0;0;21101.0;237.3;86.9;26.7
3296;2000.0;10.0;1400100;Boa Vista;0;0;0;0;133020.0;70.1;70.1;28.6
3297;2000.0;10.0;1400209;Caracaraí;0;0;0;0;8631.0;42.8;81.6;28.2
3298;2000.0;10.0;1500602;Altamira;0;0;0;0;54274.0;84.3;74.7;27.8
3299;2000.0;10.0;1501402;Belém;0;0;0;0;528989.0;160.3;81.9;26.9
3300;2000.0;10.0;1501451;Belterra;0;0;0;0;7597.0;31.6;83.6;26.6
3301;2000.0;10.0;1501808;Breves;0;0;0;0;28115.0;101.8;81.8;26.9
3302;2000.0;10.0;1502103;Cametá;0;0;0;0;39905.0;53.4;79.2;28.2
3303;2000.0;10.0;1502707;Conceição do Araguaia;0;0;0;0;19636.0;232.6;91.7;27.0
3304;2000.0;10.0;1503606;Itaituba;0;0;0;0;46002.0;177.7;88.7;27.8
3305;2000.0;10.0;1504208;Marabá;0;0;0;0;106660.0;6.9;69.5;28.4
3306;2000.0;10.0;1504802;Monte Alegre;0;0;0;0;24608.0;9.0;72.7;28.0
3307;2000.0;10.0;1505106;Óbidos;0;0;0;0;19117.0;11.4;78.0;28.0
3308;2000.0;10.0;1505908;Porto de Moz;0;0;0;0;10520.0;80.3;83.8;27.8
3309;2000.0;10.0;1507300;São Félix do Xingu;0;0;0;0;26484.0;;;
3310;2000.0;10.0;1507904;Soure;0;0;0;0;9360.0;7.4;74.1;28.3
3311;2000.0;10.0;1508035;Tracuateua;0;0;0;0;10705.0;9.1;81.4;26.5
3312;2000.0;10.0;1508100;Tucuruí;0;0;0;0;34412.0;42.9;86.7;28.4
3313;2000.0;10.0;1600105;Amapá;0;0;0;0;2579.0;;;
3314;2000.0;10.0;1600303;Macapá;0;0;0;0;149531.0;26.6;69.4;28.7
3315;2000.0;10.0;1702109;Araguaína;0;0;0;0;72039.0;79.6;81.3;25.3
3316;2000.0;10.0;1707405;Esperantina;0;0;0;0;3213.0;;;
3317;2000.0;10.0;1709500;Gurupi;0;0;0;0;36801.0;;;
3318;2000.0;10.0;1716505;Pedro Afonso;0;0;0;0;5847.0;151.8;76.3;26.8
3319;2000.0;10.0;1716604;Peixe;0;0;0;0;5346.0;46.6;64.3;27.8
3320;2000.0;10.0;1718204;Porto Nacional;0;0;0;0;29950.0;172.4;67.1;27.7
3321;2000.0;10.0;1720903;Taguatinga;0;0;0;0;6680.0;46.6;54.4;27.5
3322;2000.0;10.0;1721000;Palmas;0;0;0;0;129424.0;142.4;65.5;27.4
3323;2000.0;10.0;2100501;Alto Parnaíba;0;0;0;0;4381.0;48.2;62.9;27.4
3324;2000.0;10.0;2101202;Bacabal;0;0;0;0;38964.0;25.5;69.6;29.1
3325;2000.0;10.0;2101400;Balsas;0;0;0;0;36996.0;81.8;61.9;28.2
3326;2000.0;10.0;2101608;Barra do Corda;0;0;0;0;36839.0;8.6;74.7;27.5
3327;2000.0;10.0;2102804;Carolina;0;0;0;0;9989.0;41.7;67.4;27.3
3328;2000.0;10.0;2103000;Caxias;0;0;0;0;60143.0;21.6;50.5;29.8
3329;2000.0;10.0;2103208;Chapadinha;0;0;0;0;31620.0;9.2;68.8;27.9
3330;2000.0;10.0;2103505;Colinas;0;0;0;0;16331.0;36.4;67.0;27.5
3331;2000.0;10.0;2105302;Imperatriz;0;0;0;0;110137.0;15.8;68.2;28.4
3332;2000.0;10.0;2111300;São Luís;0;0;0;0;406974.0;0.0;80.8;27.3
3333;2000.0;10.0;2112407;Turiaçu;0;0;0;0;11177.0;1.3;77.3;27.3
3334;2000.0;10.0;2114007;Zé Doca;0;0;0;0;16234.0;68.4;72.3;27.5
3335;2000.0;10.0;2200202;Água Branca;0;0;0;0;7530.0;5.5;;23.4
3336;2000.0;10.0;2201903;Bom Jesus;0;0;0;0;12197.0;240.4;80.6;15.9
3337;2000.0;10.0;2202505;Caracol;0;0;0;0;4510.0;2.0;50.7;27.7
3338;2000.0;10.0;2203701;Esperantina;0;0;0;0;16255.0;;;
3339;2000.0;10.0;2203909;Floriano;0;0;0;0;26074.0;;;
3340;2000.0;10.0;2207702;Parnaíba;0;0;0;0;64580.0;0.0;66.3;27.9
3341;2000.0;10.0;2207801;Paulistana;0;0;0;0;10470.0;7.5;58.5;29.0
3342;2000.0;10.0;2208007;Picos;0;0;0;0;36224.0;;;
3343;2000.0;10.0;2208403;Piripiri;0;0;0;0;26741.0;5.6;54.3;28.6
3344;2000.0;10.0;2210003;São João do Piauí;0;0;0;0;9739.0;7.1;36.8;30.1
3345;2000.0;10.0;2211001;Teresina;0;0;0;0;355470.0;12.0;59.9;29.2
3346;2000.0;10.0;2300200;Acaraú;0;0;0;0;26163.0;0.0;72.0;27.8
3347;2000.0;10.0;2301901;Barbalha;0;0;0;0;29531.0;1.4;41.5;28.1
3348;2000.0;10.0;2302701;Campos Sales;0;0;0;0;12662.0;;;
3349;2000.0;10.0;2304103;Crateús;0;0;0;0;34293.0;0.1;39.4;29.4
3350;2000.0;10.0;2304400;Fortaleza;0;0;0;0;1034611.0;3.4;72.8;26.9
3351;2000.0;10.0;2305100;Guaramiranga;0;0;0;0;3389.0;13.0;82.7;20.6
3352;2000.0;10.0;2305506;Iguatu;0;0;0;0;44117.0;0.0;49.1;28.9
3353;2000.0;10.0;2307007;Jaguaruana;0;0;0;0;14412.0;0.0;63.9;28.0
3354;2000.0;10.0;2307304;Juazeiro do Norte;0;0;0;0;113276.0;;;
3355;2000.0;10.0;2308708;Morada Nova;0;0;0;0;28744.0;0.0;58.4;27.9
3356;2000.0;10.0;2311306;Quixadá;0;0;0;0;36341.0;;;
3357;2000.0;10.0;2311405;Quixeramobim;0;0;0;0;34179.0;;63.6;28.0
3358;2000.0;10.0;2312908;Sobral;0;0;0;0;84238.0;0.0;56.9;28.1
3359;2000.0;10.0;2313302;Tauá;0;0;0;0;27061.0;;;
3360;2000.0;10.0;2314102;Viçosa do Ceará;0;0;0;0;22760.0;;;
3361;2000.0;10.0;2401008;Apodi;0;0;0;0;16745.0;0.0;80.2;28.1
3362;2000.0;10.0;2401305;Campo Grande;0;0;0;0;4168.0;93.6;65.3;25.5
3363;2000.0;10.0;2401701;Bom Jesus;0;0;0;0;4469.0;240.4;80.6;15.9
3364;2000.0;10.0;2403004;Cruzeta;0;0;0;0;3639.0;0.5;51.7;27.7
3365;2000.0;10.0;2403806;Florânia;0;0;0;0;4263.0;;;
3366;2000.0;10.0;2407104;Macaíba;0;0;0;0;38169.0;;;
3367;2000.0;10.0;2407203;Macau;0;0;0;0;12928.0;0.0;65.2;27.8
3368;2000.0;10.0;2407807;Monte Alegre;0;0;0;0;10024.0;9.0;72.7;28.0
3369;2000.0;10.0;2408003;Mossoró;0;0;0;0;123480.0;4.8;66.5;27.2
3370;2000.0;10.0;2408102;Natal;0;0;0;0;337029.0;8.7;;25.9
3371;2000.0;10.0;2408300;Nova Cruz;0;0;0;0;14199.0;;;
3372;2000.0;10.0;2409332;Santa Maria;0;0;0;0;2208.0;185.0;81.6;19.4
3373;2000.0;10.0;2411205;Santa Cruz;0;0;0;0;17091.0;44.0;;
3374;2000.0;10.0;2413003;São Vicente;0;0;0;0;3039.0;311.0;75.7;24.3
3375;2000.0;10.0;2413508;Serrinha;0;0;0;0;3098.0;15.3;71.7;24.1
3376;2000.0;10.0;2414902;Viçosa;0;0;0;0;788.0;66.7;75.4;22.4
3377;2000.0;10.0;2500106;Água Branca;0;0;0;0;4434.0;5.5;;23.4
3378;2000.0;10.0;2501104;Areia;0;0;0;0;10203.0;;;
3379;2000.0;10.0;2501906;Belém;0;0;0;0;7291.0;160.3;81.9;26.9
3380;2000.0;10.0;2502151;Boa Vista;0;0;0;0;2768.0;70.1;70.1;28.6
3381;2000.0;10.0;2502201;Bom Jesus;0;0;0;0;1065.0;240.4;80.6;15.9
3382;2000.0;10.0;2504009;Campina Grande;0;0;0;0;183901.0;;;
3383;2000.0;10.0;2506301;Guarabira;0;0;0;0;24270.0;;;
3384;2000.0;10.0;2507507;João Pessoa;0;0;0;0;377756.0;15.9;72.6;27.1
3385;2000.0;10.0;2509701;Monteiro;0;0;0;0;17629.0;0.0;62.1;24.1
3386;2000.0;10.0;2510808;Patos;0;0;0;0;45320.0;;;
3387;2000.0;10.0;2513208;Santa Cruz;0;0;0;0;2684.0;44.0;;
3388;2000.0;10.0;2516805;Triunfo;0;0;0;0;4039.0;199.0;89.3;19.3
3389;2000.0;10.0;2603009;Cabrobó;0;0;0;0;13057.0;0.0;46.1;28.1
3390;2000.0;10.0;2606002;Garanhuns;0;0;0;0;61356.0;6.8;90.2;20.7
3391;2000.0;10.0;2606200;Goiana;0;0;0;0;41466.0;;;
3392;2000.0;10.0;2609501;Nazaré da Mata;0;0;0;0;12651.0;;;
3393;2000.0;10.0;2609600;Olinda;0;0;0;0;153234.0;;;
3394;2000.0;10.0;2609907;Ouricuri;0;0;0;0;32040.0;0.0;58.2;27.8
3395;2000.0;10.0;2610905;Pesqueira;0;0;0;0;29617.0;6.6;77.8;23.4
3396;2000.0;10.0;2611101;Petrolina;0;0;0;0;159256.0;6.6;40.9;28.2
3397;2000.0;10.0;2612455;Santa Cruz;0;0;0;0;6026.0;44.0;;
3398;2000.0;10.0;2614501;Surubim;0;0;0;0;28761.0;15.2;77.9;23.0
3399;2000.0;10.0;2615706;Triunfo;0;0;0;0;7500.0;199.0;89.3;19.3
3400;2000.0;10.0;2700102;Água Branca;0;0;0;0;8244.0;5.5;;23.4
3401;2000.0;10.0;2700300;Arapiraca;0;0;0;0;96116.0;;;
3402;2000.0;10.0;2700805;Belém;0;0;0;0;2170.0;160.3;81.9;26.9
3403;2000.0;10.0;2701506;Campo Grande;0;0;0;0;3380.0;93.6;65.3;25.5
3404;2000.0;10.0;2704302;Maceió;0;0;0;0;403096.0;64.2;80.5;24.2
3405;2000.0;10.0;2704401;Major Isidoro;0;0;0;0;7538.0;;;
3406;2000.0;10.0;2705002;Mata Grande;0;0;0;0;10531.0;;;
3407;2000.0;10.0;2706307;Palmeira dos Índios;0;0;0;0;30820.0;1.8;73.7;24.0
